ID,iphone,samsunggalaxy,sonyxperia,nokialumina,htcphone,galaxysentiment
29092,1,0,0,0,0,4
29093,1,0,0,0,0,4
29094,1,0,0,0,0,4
29095,1,0,0,0,0,4
29096,2,2,0,0,1,4
29097,3,0,0,0,0,4
29098,1,0,0,0,0,4
29099,0,0,0,0,0,1
29100,1,0,0,0,0,4
29101,1,0,0,0,0,4
29102,0,0,0,0,0,1
29103,1,0,0,0,0,4
29104,1,0,0,0,0,4
29105,0,0,0,0,0,1
29106,1,0,0,0,0,4
29107,1,0,0,0,0,4
29108,1,0,0,0,0,4
29109,1,0,0,0,0,4
29110,1,0,0,0,0,3
29111,1,0,0,0,0,4
29112,1,0,0,0,0,4
29113,1,0,0,0,0,4
29114,0,0,0,0,0,1
29115,2,0,0,0,0,4
29116,0,1,0,0,1,1
29117,2,0,0,0,0,4
29118,1,0,0,0,0,4
29119,1,0,0,0,0,4
29120,2,2,0,0,0,3
29121,0,0,0,0,0,1
29122,6,0,0,0,0,4
29123,1,0,0,0,0,4
29124,0,2,0,0,0,1
29125,1,0,0,0,0,3
29126,17,0,0,0,0,4
29127,1,0,0,0,0,4
29128,1,0,0,0,0,4
29129,0,0,0,0,0,1
29130,3,0,0,0,0,4
29131,0,0,0,0,0,1
29132,1,0,0,0,0,4
29133,1,0,0,0,0,4
29134,0,0,0,0,0,1
29135,1,0,0,0,0,4
29136,1,0,0,0,0,4
29137,7,0,0,0,0,4
29138,1,0,0,0,1,4
29139,1,0,0,0,0,4
29140,0,0,0,0,0,1
29141,0,0,0,0,0,1
29142,1,0,0,0,0,4
29143,2,0,0,0,0,4
29144,1,0,0,0,0,4
29145,1,0,0,0,0,4
29146,1,0,0,0,0,4
29147,1,0,0,0,0,4
29148,1,0,0,0,0,4
29149,1,0,0,0,0,4
29150,1,0,0,0,0,4
29151,1,0,0,0,0,4
29152,1,0,0,0,0,3
29153,1,0,0,0,0,4
29154,13,15,9,0,9,4
29155,0,0,0,0,0,2
29156,0,0,0,0,0,2
29157,0,0,0,1,0,1
29158,1,0,0,0,0,4
29159,1,0,0,0,0,4
29160,1,0,0,0,0,4
29161,1,0,0,0,0,4
29162,0,1,0,0,0,1
29163,1,0,0,0,0,4
29164,4,0,0,0,0,4
29165,0,0,0,0,0,1
29166,0,0,0,0,0,1
29167,0,0,0,0,0,1
29168,2,0,0,0,0,4
29169,1,0,0,0,0,4
29170,1,0,0,0,0,4
29171,1,1,1,0,0,4
29172,1,1,1,0,1,1
29173,1,0,0,0,0,4
29174,1,0,0,0,0,4
29175,2,0,0,0,0,4
29176,3,0,0,0,0,4
29177,1,0,0,0,0,4
29178,0,0,0,0,0,2
29179,1,0,0,0,0,4
29180,1,0,0,0,0,4
29181,0,0,0,0,0,1
29182,2,0,0,0,0,4
29183,0,0,0,0,0,1
29184,0,0,0,0,0,2
29185,0,0,0,0,0,1
29186,0,0,0,0,0,1
29187,0,0,0,0,0,1
29188,0,0,0,0,0,1
29189,0,0,0,0,0,1
29190,0,0,0,0,0,1
29191,0,0,0,0,0,1
29192,0,0,0,0,0,1
29193,0,0,0,0,0,1
29194,0,0,0,0,0,1
29195,0,0,0,0,0,1
29196,0,0,0,0,0,1
29197,0,0,0,0,0,1
29198,0,0,0,0,0,1
29199,0,0,0,0,0,1
29200,0,0,0,0,0,1
29201,0,0,0,0,0,1
29202,0,0,0,0,0,1
29203,0,0,0,0,0,1
29204,0,0,0,0,0,1
29205,1,0,0,0,0,4
29206,4,0,0,0,0,4
29207,1,0,0,0,0,3
29208,1,0,0,0,0,4
29209,13,15,9,0,9,4
29210,2,0,0,0,0,4
29211,2,0,0,0,0,4
29212,1,0,0,0,0,4
29213,0,0,0,0,0,1
29214,1,0,0,0,0,4
29215,1,0,0,0,0,4
29216,2,0,0,0,0,4
29217,1,0,0,0,0,4
29218,0,0,0,0,0,1
29219,1,0,0,0,0,4
29220,1,0,0,0,0,4
29221,1,0,0,0,0,4
29222,1,0,0,0,0,4
29223,1,0,0,0,0,4
29224,1,0,0,0,0,4
29225,1,0,0,0,0,4
29226,1,0,0,0,0,4
29227,1,0,0,0,0,4
29228,1,0,0,0,0,4
29229,0,0,0,0,0,1
29230,1,0,0,0,0,4
29231,0,0,0,0,0,1
29232,0,1,0,0,0,1
29233,1,0,0,0,0,4
29234,1,0,0,0,0,4
29235,1,0,0,0,0,4
29236,1,0,0,0,0,4
29237,1,0,0,0,0,4
29238,0,0,0,0,0,2
29239,9,0,0,0,0,4
29240,1,0,0,0,0,3
29241,2,0,0,0,0,4
29242,0,0,0,0,0,1
29243,1,0,0,0,0,4
29244,1,0,0,0,0,4
29245,0,0,0,0,0,1
29246,1,0,0,0,0,4
29247,1,0,0,0,0,4
29248,0,0,0,0,0,1
29249,1,0,0,0,0,4
29250,1,0,0,0,0,4
29251,1,0,0,0,0,4
29252,0,0,0,0,0,2
29253,0,0,0,0,0,1
29254,1,0,0,0,0,4
29255,0,0,0,0,0,1
29256,2,0,0,0,0,4
29257,1,0,0,0,0,4
29258,2,0,0,0,0,4
29259,1,0,0,0,0,4
29260,1,0,0,0,0,4
29261,0,0,0,0,0,1
29262,0,0,0,0,0,1
29263,1,0,0,0,0,4
29264,1,0,0,0,0,4
29265,0,0,0,0,0,1
29266,0,0,0,0,0,1
29267,0,0,0,0,0,1
29268,2,2,0,0,0,3
29269,0,0,0,0,0,1
29270,1,0,0,0,0,4
29271,0,0,0,0,0,1
29272,0,0,0,0,0,1
29273,1,0,0,0,0,4
29274,1,0,0,0,0,3
29275,1,0,0,0,0,4
29276,1,0,0,0,1,4
29277,1,0,0,0,0,4
29278,1,0,0,0,0,4
29279,2,0,0,0,0,4
29280,1,0,0,0,0,4
29281,2,0,0,0,0,4
29282,3,0,0,0,0,4
29283,1,0,0,0,0,3
29284,1,0,0,0,0,4
29285,1,0,0,0,0,4
29286,1,0,0,0,0,4
29287,2,0,0,0,0,4
29288,1,0,0,0,0,4
29289,2,0,0,0,0,4
29290,1,0,0,0,0,4
29291,0,0,0,0,0,2
29292,1,0,0,0,0,4
29293,1,0,0,0,1,4
29294,1,0,0,0,0,4
29295,1,0,0,0,0,4
29296,1,0,0,0,0,4
29297,0,0,0,0,0,1
29298,1,0,0,0,0,4
29299,6,0,0,0,0,4
29300,0,0,0,0,0,1
29301,0,0,0,0,0,1
29302,1,0,0,0,0,4
29303,1,0,0,0,0,4
29304,1,1,0,0,0,3
29305,0,0,0,0,0,2
29306,1,0,0,0,0,4
29307,0,0,0,0,0,1
29308,1,0,0,0,1,4
29309,0,0,0,0,0,1
29310,0,0,0,0,0,2
29311,1,0,0,0,0,4
29312,1,0,0,0,0,4
29313,0,0,0,0,0,2
29314,1,0,0,0,0,4
29315,2,0,0,0,0,4
29316,0,0,0,0,0,1
29317,0,0,0,0,0,1
29318,0,0,0,0,0,1
29319,0,0,0,0,0,1
29320,0,0,0,0,0,1
29321,0,0,0,0,0,1
29322,0,0,0,0,0,1
29323,0,0,0,0,0,1
29324,0,0,0,0,0,1
29325,0,0,0,0,0,1
29326,0,0,0,0,0,1
29327,0,0,0,0,0,1
29328,0,0,0,0,0,1
29329,0,0,0,0,0,1
29330,0,0,0,0,0,1
29331,0,0,0,0,0,1
29332,0,0,0,0,0,1
29333,0,0,0,0,0,1
29334,0,0,0,0,0,1
29335,0,0,0,0,0,1
29336,0,0,0,0,0,1
29337,0,0,0,0,0,1
29338,0,0,0,0,0,1
29339,0,0,0,0,0,1
29340,0,0,0,0,0,1
29341,0,0,0,0,0,1
29342,0,0,0,0,0,1
29343,0,0,0,0,0,1
29344,0,0,0,0,0,1
29345,0,0,0,0,0,1
29346,0,0,0,0,0,1
29347,0,0,0,0,0,1
29348,0,0,0,0,0,1
29349,0,0,0,0,0,1
29350,0,0,0,0,0,1
29351,0,0,0,0,0,1
29352,0,1,0,0,0,1
29353,1,0,0,0,0,4
29354,1,0,0,0,0,3
29355,3,0,0,0,0,4
29356,3,0,0,0,0,4
29357,1,0,0,0,0,4
29358,2,0,0,0,0,4
29359,1,0,0,0,0,4
29360,0,1,0,0,0,1
29361,1,0,0,0,0,3
29362,0,0,0,0,0,2
29363,1,0,0,0,0,4
29364,1,0,0,0,0,4
29365,0,1,0,0,0,1
29366,0,0,0,0,0,2
29367,1,0,0,0,0,4
29368,0,1,0,0,0,1
29369,0,1,0,0,0,1
29370,0,0,0,0,0,1
29371,0,0,0,0,0,2
29372,1,0,0,0,0,4
29373,1,0,0,0,0,4
29374,0,2,0,0,0,1
29375,1,0,0,0,0,4
29376,0,1,0,0,0,1
29377,0,1,0,0,0,1
29378,0,1,0,0,0,1
29379,0,0,0,0,0,2
29380,0,0,0,0,0,2
29381,1,0,0,0,0,4
29382,1,0,0,0,0,4
29383,1,0,0,0,1,4
29384,17,0,0,0,0,4
29385,0,0,0,0,0,1
29386,3,0,0,0,0,4
29387,1,0,0,0,0,4
29388,0,0,0,0,0,1
29389,1,0,0,0,1,4
29390,1,0,0,0,0,4
29391,0,1,0,0,0,1
29392,1,0,0,0,0,4
29393,1,0,0,0,0,3
29394,0,0,0,0,0,1
29395,0,0,0,0,0,1
29396,0,0,0,0,0,1
29397,2,0,0,0,0,4
29398,0,0,0,0,0,1
29399,1,1,1,0,0,4
29400,0,1,0,0,0,1
29401,0,1,0,0,0,1
29402,0,2,0,0,0,1
29403,1,1,1,0,0,4
29404,0,0,0,0,0,2
29405,0,0,0,0,0,1
29406,0,2,0,0,0,1
29407,1,0,0,0,1,4
29408,1,0,0,0,0,4
29409,1,0,0,0,0,4
29410,1,0,0,0,0,4
29411,1,0,0,0,0,4
29412,1,0,0,0,0,4
29413,0,0,0,0,0,2
29414,1,0,0,0,0,4
29415,1,0,0,0,0,4
29416,0,1,0,0,0,1
29417,1,0,0,0,0,4
29418,0,0,0,0,0,1
29419,1,0,0,0,0,4
29420,1,0,0,0,0,4
29421,1,0,0,0,0,4
29422,1,0,0,0,0,4
29423,1,0,0,0,0,4
29424,0,0,0,0,1,1
29425,0,0,0,0,0,1
29426,1,0,0,0,0,4
29427,2,0,0,0,0,3
29428,1,0,0,0,0,4
29429,1,0,0,0,0,4
29430,1,1,0,0,0,3
29431,1,0,0,0,0,4
29432,1,0,0,0,1,4
29433,3,0,0,0,0,4
29434,1,0,0,0,0,3
29435,1,0,0,0,0,4
29436,0,0,0,0,0,1
29437,1,0,0,0,0,3
29438,3,0,0,0,0,4
29439,1,0,0,0,0,3
29440,1,0,0,0,0,3
29441,1,1,0,0,0,3
29442,0,0,0,0,0,2
29443,1,0,0,0,0,4
29444,1,0,0,0,0,4
29445,1,0,0,0,0,4
29446,1,0,0,0,0,4
29447,0,0,0,0,0,1
29448,0,0,0,0,0,1
29449,1,0,0,0,0,4
29450,0,0,0,0,0,2
29451,1,0,0,0,0,4
29452,1,0,0,0,1,4
29453,3,0,0,0,3,4
29454,1,0,0,0,0,4
29455,1,0,0,0,0,4
29456,1,0,0,0,0,4
29457,0,0,0,0,1,1
29458,0,0,0,0,0,1
29459,1,0,0,0,0,4
29460,1,0,0,0,1,4
29461,0,0,0,0,0,1
29462,0,0,0,0,0,1
29463,0,0,0,0,0,1
29464,0,0,0,0,0,1
29465,0,0,0,0,0,1
29466,0,0,0,0,0,1
29467,0,0,0,0,0,1
29468,0,0,0,0,0,1
29469,0,0,0,0,0,1
29470,0,0,0,0,0,1
29471,0,0,0,0,0,1
29472,0,0,0,0,0,1
29473,0,0,0,0,0,1
29474,0,0,0,0,0,1
29475,0,0,0,0,0,1
29476,0,0,0,0,0,1
29477,0,0,0,0,0,1
29478,1,0,0,0,0,4
29479,1,0,0,0,0,4
29480,1,0,0,0,0,3
29481,2,0,0,0,0,4
29482,1,0,0,0,0,4
29483,1,0,0,0,0,4
29484,0,0,0,0,0,2
29485,2,0,0,0,0,4
29486,1,0,0,0,0,4
29487,1,2,2,0,2,4
29488,1,2,2,0,2,4
29489,1,0,0,0,0,4
29490,1,0,0,0,0,4
29491,2,0,0,0,0,4
29492,1,2,2,0,2,4
29493,0,2,0,0,0,1
29494,2,0,0,0,0,4
29495,4,0,0,0,0,4
29496,1,0,0,0,0,3
29497,1,0,0,0,0,4
29498,1,0,0,0,0,4
29499,1,0,0,0,0,3
29500,1,0,0,0,0,4
29501,1,0,0,0,0,4
29502,1,0,0,0,0,4
29503,1,0,0,0,0,4
29504,1,0,0,0,0,4
29505,1,0,0,0,0,3
29506,1,0,0,0,0,4
29507,0,0,0,0,0,1
29508,1,0,0,0,0,4
29509,0,0,0,0,0,1
29510,0,0,1,0,0,1
29511,0,0,0,0,0,1
29512,0,1,0,0,0,1
29513,1,0,0,0,0,4
29514,1,0,0,0,0,4
29515,1,0,0,0,0,4
29516,1,0,0,0,0,4
29517,2,0,0,0,0,4
29518,2,2,0,0,0,3
29519,1,0,0,0,0,4
29520,1,0,0,0,0,4
29521,1,0,0,0,0,4
29522,1,0,0,0,0,3
29523,1,0,0,0,0,4
29524,1,0,0,0,0,4
29525,1,0,0,0,0,4
29526,1,0,0,0,0,4
29527,1,0,0,0,0,4
29528,3,0,0,0,0,4
29529,1,0,0,0,0,3
29530,1,0,0,0,0,4
29531,1,0,0,0,0,3
29532,2,0,0,0,0,4
29533,0,0,0,0,0,2
29534,0,0,0,0,0,2
29535,1,0,0,0,0,4
29536,1,2,2,0,2,4
29537,0,0,0,0,0,2
29538,0,0,0,0,0,1
29539,1,0,0,0,0,4
29540,1,0,0,0,0,4
29541,0,0,0,0,0,1
29542,5,1,0,0,0,3
29543,0,0,0,0,0,1
29544,0,0,0,0,0,1
29545,0,0,0,0,0,1
29546,0,2,0,0,0,1
29547,0,0,0,0,0,1
29548,1,0,0,0,0,4
29549,1,0,0,0,1,4
29550,5,2,0,0,2,4
29551,1,0,0,0,0,4
29552,1,0,0,0,0,4
29553,1,0,0,0,0,4
29554,3,0,0,0,0,4
29555,1,0,0,0,1,4
29556,1,0,0,0,0,4
29557,1,0,0,0,0,4
29558,1,0,0,0,0,4
29559,0,0,0,0,0,1
29560,1,0,0,0,0,4
29561,1,0,0,0,0,4
29562,0,0,0,0,1,1
29563,0,2,0,0,0,1
29564,2,0,0,0,0,4
29565,1,0,0,0,1,4
29566,1,0,0,0,0,4
29567,0,0,0,0,0,1
29568,1,0,0,0,0,4
29569,1,0,0,0,0,4
29570,1,0,0,0,0,4
29571,1,0,0,0,0,4
29572,1,0,0,0,0,4
29573,2,0,0,0,0,4
29574,1,0,0,0,0,3
29575,1,0,0,0,0,4
29576,0,0,0,0,0,1
29577,1,0,0,0,0,4
29578,1,0,0,0,0,4
29579,1,0,0,0,0,4
29580,1,0,0,0,0,4
29581,1,0,0,0,0,4
29582,1,0,0,0,0,3
29583,0,0,0,0,0,2
29584,0,0,0,0,0,1
29585,1,0,0,0,0,4
29586,0,0,0,0,0,1
29587,1,0,0,0,0,4
29588,1,0,0,0,0,4
29589,2,2,0,0,0,3
29590,0,0,0,0,0,1
29591,0,0,0,0,0,1
29592,0,0,0,0,0,1
29593,0,0,0,0,0,1
29594,0,0,0,0,0,1
29595,0,0,0,0,0,1
29596,0,0,0,0,0,1
29597,0,0,0,0,0,1
29598,0,0,0,0,0,1
29599,0,0,0,0,0,1
29600,0,0,0,0,0,1
29601,0,0,0,0,0,1
29602,0,0,0,0,0,1
29603,0,0,0,0,0,1
29604,0,0,0,0,0,1
29605,0,0,0,0,0,1
29606,0,0,0,0,0,1
29607,0,0,0,0,0,1
29608,0,0,0,0,0,1
29609,0,0,0,0,0,1
29610,0,0,0,0,0,1
29611,0,0,0,0,0,1
29612,0,0,0,0,0,1
29613,0,0,0,0,0,1
29614,0,0,0,0,0,1
29615,1,0,0,0,0,4
29616,1,0,0,0,0,4
29617,1,0,0,0,0,4
29618,1,0,0,0,0,4
29619,2,0,0,0,0,4
29620,1,0,0,0,0,3
29621,1,0,0,0,0,4
29622,2,0,0,0,0,4
29623,0,0,0,0,0,1
29624,6,4,2,0,4,4
29625,0,0,0,0,0,1
29626,1,0,0,0,0,4
29627,1,0,0,0,0,4
29628,1,0,0,0,0,4
29629,1,0,0,0,0,4
29630,1,1,0,0,0,3
29631,0,0,0,0,0,1
29632,4,0,0,0,0,4
29633,1,0,0,0,0,4
29634,2,0,0,0,0,4
29635,1,0,0,0,0,4
29636,1,0,0,0,0,3
29637,0,0,0,0,0,1
29638,0,0,0,0,0,1
29639,1,0,0,0,0,4
29640,16,0,0,0,0,4
29641,1,0,0,0,0,4
29642,1,0,0,0,0,4
29643,3,1,0,0,0,3
29644,1,0,0,0,0,4
29645,1,0,0,0,0,4
29646,1,0,0,0,0,4
29647,1,0,0,0,0,4
29648,0,1,0,0,0,1
29649,0,0,0,0,2,1
29650,1,0,0,0,0,4
29651,17,0,0,0,0,4
29652,1,0,0,0,0,4
29653,1,0,0,0,0,4
29654,0,0,0,0,0,1
29655,0,0,0,0,0,1
29656,0,0,0,0,0,2
29657,0,0,0,0,0,1
29658,0,0,0,0,0,1
29659,1,0,0,0,0,4
29660,1,0,0,0,0,3
29661,0,0,0,0,0,1
29662,1,0,0,0,0,4
29663,0,0,0,0,0,1
29664,1,0,0,0,0,4
29665,1,0,0,0,0,4
29666,2,0,0,0,0,4
29667,1,1,0,0,0,3
29668,0,0,0,0,0,1
29669,0,0,0,0,0,1
29670,2,2,0,0,0,3
29671,0,0,0,0,0,2
29672,2,2,0,0,0,3
29673,0,0,0,0,0,1
29674,1,0,0,0,0,4
29675,1,0,0,0,0,4
29676,1,0,0,0,0,4
29677,1,0,0,0,0,4
29678,1,0,0,0,0,4
29679,1,0,0,0,0,4
29680,0,0,0,0,0,1
29681,1,0,0,0,0,4
29682,0,0,0,0,0,1
29683,1,0,0,0,0,4
29684,1,0,0,0,0,4
29685,0,0,1,0,0,1
29686,1,0,0,0,0,4
29687,1,0,0,0,0,4
29688,0,0,0,0,0,2
29689,2,0,0,0,0,4
29690,1,0,0,0,0,3
29691,1,0,0,0,0,3
29692,0,0,0,0,0,1
29693,0,1,0,0,0,1
29694,1,0,0,0,0,4
29695,3,0,0,0,0,4
29696,0,0,0,0,0,1
29697,2,0,0,0,0,4
29698,3,0,0,0,0,4
29699,0,0,0,0,0,1
29700,1,0,0,0,0,4
29701,1,0,0,0,0,3
29702,1,0,0,0,0,4
29703,0,0,0,0,0,1
29704,1,0,0,0,0,4
29705,5,0,0,0,1,2
29706,0,0,0,0,0,1
29707,1,0,0,0,0,4
29708,0,0,0,0,0,1
29709,1,0,0,0,0,3
29710,1,0,0,0,0,4
29711,1,0,0,0,0,4
29712,17,0,0,0,0,4
29713,0,0,0,0,0,2
29714,1,0,0,0,0,4
29715,1,0,0,0,0,4
29716,0,0,0,0,0,1
29717,1,0,0,0,0,4
29718,1,0,0,0,0,3
29719,0,0,0,0,0,1
29720,2,1,0,0,0,3
29721,0,0,0,0,0,1
29722,0,0,0,0,0,1
29723,0,0,0,0,0,1
29724,0,0,0,0,0,1
29725,0,0,0,0,0,1
29726,0,0,0,0,0,1
29727,0,0,0,0,0,1
29728,0,0,0,0,0,1
29729,0,0,0,0,0,1
29730,0,0,0,0,0,1
29731,0,0,0,0,0,1
29732,0,0,0,0,0,1
29733,0,0,0,0,0,1
29734,0,0,0,0,0,1
29735,0,0,0,0,0,1
29736,0,0,0,0,0,1
29737,0,0,0,0,0,1
29738,0,0,0,0,0,1
29739,0,0,0,0,0,1
29740,0,0,0,0,0,1
29741,0,0,0,0,0,1
29742,0,0,0,0,0,1
29743,0,0,0,0,0,1
29744,0,0,0,0,0,1
29745,0,0,0,0,0,1
29746,0,0,0,0,0,1
29747,0,0,0,0,0,1
29748,0,0,0,0,0,1
29749,0,0,0,0,0,1
29750,0,0,0,0,0,1
29751,0,0,0,0,0,1
29752,0,0,0,0,0,1
29753,1,0,0,0,0,4
29754,0,0,0,0,0,1
29755,0,0,0,0,0,1
29756,1,0,0,0,0,3
29757,1,0,0,0,0,4
29758,1,0,0,0,0,4
29759,1,0,0,0,0,4
29760,1,0,0,0,0,4
29761,1,0,0,0,0,3
29762,2,0,0,0,0,4
29763,0,0,0,0,0,1
29764,1,0,0,0,0,4
29765,1,0,0,0,0,4
29766,1,1,1,0,0,4
29767,1,0,0,0,0,4
29768,1,0,0,0,0,4
29769,1,0,0,0,0,4
29770,1,0,0,0,0,4
29771,1,0,0,0,0,4
29772,2,0,0,0,0,4
29773,2,0,0,0,0,4
29774,0,0,1,0,0,1
29775,1,0,0,0,0,4
29776,1,0,0,0,0,4
29777,1,0,0,0,0,4
29778,0,0,0,0,0,1
29779,1,0,0,0,0,4
29780,0,0,0,0,0,1
29781,1,0,0,0,0,4
29782,0,0,0,0,0,2
29783,1,0,0,0,0,4
29784,0,0,0,0,0,1
29785,1,0,0,0,0,4
29786,2,0,0,0,0,4
29787,0,0,0,0,0,1
29788,0,0,0,0,0,1
29789,1,0,0,0,0,4
29790,1,0,0,0,0,4
29791,0,0,0,0,0,1
29792,1,0,0,0,0,4
29793,0,1,0,0,0,1
29794,1,0,0,0,0,3
29795,2,2,0,0,0,3
29796,1,0,0,0,0,4
29797,1,0,0,0,0,4
29798,17,0,0,0,0,4
29799,1,0,0,0,0,4
29800,1,0,0,0,0,4
29801,1,0,0,0,0,4
29802,1,0,0,0,0,4
29803,1,0,0,0,0,4
29804,1,0,0,0,0,4
29805,1,0,0,0,0,4
29806,1,0,0,0,0,4
29807,5,7,0,0,4,4
29808,1,0,0,0,0,3
29809,3,0,0,0,0,4
29810,2,2,0,0,0,3
29811,1,0,0,0,0,4
29812,0,0,0,0,0,1
29813,1,0,0,0,1,4
29814,1,0,0,0,0,4
29815,3,0,0,0,0,4
29816,1,0,0,0,0,4
29817,0,0,0,0,0,1
29818,1,0,0,0,0,4
29819,1,0,0,0,0,4
29820,1,1,0,0,0,3
29821,1,0,0,0,0,4
29822,1,0,0,0,0,4
29823,1,0,0,0,0,4
29824,1,0,0,0,0,4
29825,1,0,0,0,0,4
29826,1,0,0,0,0,4
29827,0,0,0,0,0,1
29828,1,0,0,0,0,4
29829,0,0,0,0,0,1
29830,0,0,0,0,0,1
29831,0,0,0,0,1,1
29832,0,0,0,0,0,1
29833,0,0,0,0,0,1
29834,1,0,0,0,0,4
29835,0,0,0,0,0,2
29836,2,0,0,0,0,4
29837,3,0,0,0,0,4
29838,0,0,0,0,0,1
29839,0,0,0,0,0,1
29840,0,0,0,0,0,1
29841,1,0,0,0,0,4
29842,3,0,0,0,0,4
29843,0,0,0,0,0,1
29844,1,0,0,0,0,4
29845,1,0,0,0,0,4
29846,1,0,0,0,0,4
29847,1,0,0,0,0,4
29848,1,0,0,0,0,4
29849,0,0,0,0,0,1
29850,0,0,0,0,0,1
29851,1,0,0,0,0,4
29852,0,0,0,0,0,2
29853,0,2,0,0,0,1
29854,1,0,0,0,0,4
29855,1,0,0,0,0,4
29856,1,0,0,0,0,3
29857,3,0,0,1,0,4
29858,1,0,0,0,0,4
29859,0,0,0,0,0,2
29860,1,0,0,0,0,4
29861,1,1,0,0,0,3
29862,0,0,0,0,0,2
29863,1,0,0,0,0,4
29864,1,0,0,0,0,4
29865,0,0,0,0,0,1
29866,1,0,0,0,0,4
29867,1,0,0,0,0,4
29868,0,0,0,0,0,1
29869,0,0,0,0,0,2
29870,2,1,0,0,0,3
29871,0,0,0,0,0,1
29872,0,0,0,0,0,1
29873,0,0,0,0,0,1
29874,0,0,0,0,0,1
29875,0,0,0,0,0,1
29876,0,0,0,0,0,1
29877,0,0,0,0,0,1
29878,0,0,0,0,0,1
29879,0,0,0,0,0,1
29880,0,0,0,0,0,1
29881,0,0,0,0,0,1
29882,0,0,0,0,0,1
29883,0,0,0,0,0,1
29884,0,0,0,0,0,1
29885,0,0,0,0,0,1
29886,0,0,0,0,0,1
29887,0,0,0,0,0,1
29888,0,0,0,0,0,1
29889,0,0,0,0,0,1
29890,0,0,0,0,0,1
29891,0,0,0,0,0,1
29892,0,0,0,0,0,1
29893,0,0,0,0,0,1
29894,1,0,0,0,0,3
29895,1,0,0,0,0,4
29896,0,0,6,0,0,1
29897,1,0,0,0,0,4
29898,1,0,0,0,0,4
29899,1,0,0,0,0,4
29900,1,0,0,0,0,4
29901,2,0,0,0,0,4
29902,1,0,0,0,0,4
29903,0,0,0,0,0,1
29904,0,0,0,0,0,1
29905,1,0,0,0,0,4
29906,0,0,0,0,0,1
29907,0,0,0,0,0,1
29908,1,0,0,0,0,4
29909,0,0,0,0,0,1
29910,1,0,0,0,0,4
29911,0,0,0,0,0,1
29912,1,0,0,0,1,4
29913,0,0,0,0,0,2
29914,0,0,0,0,0,1
29915,1,1,0,0,0,3
29916,0,1,0,0,0,1
29917,0,0,0,0,0,1
29918,1,0,0,0,0,4
29919,1,0,0,0,0,3
29920,1,0,0,0,0,4
29921,0,2,0,0,0,1
29922,2,0,0,0,0,4
29923,0,0,0,0,0,1
29924,1,0,0,0,0,4
29925,0,0,0,0,0,1
29926,1,0,0,0,0,4
29927,1,0,0,0,0,3
29928,0,0,0,0,0,2
29929,0,0,0,0,0,1
29930,1,0,0,0,0,4
29931,0,0,0,0,0,1
29932,1,0,0,0,1,4
29933,0,0,0,0,1,1
29934,0,0,0,0,0,1
29935,2,0,0,0,0,3
29936,0,0,0,0,0,1
29937,0,0,0,0,0,1
29938,1,0,0,0,0,4
29939,1,0,0,0,0,3
29940,1,0,0,0,0,3
29941,1,0,0,0,0,4
29942,1,1,0,0,0,3
29943,3,0,0,0,0,4
29944,1,0,0,0,0,4
29945,1,0,0,0,0,3
29946,1,0,0,0,0,4
29947,1,0,0,0,0,4
29948,1,0,0,0,0,4
29949,1,0,0,0,0,4
29950,2,0,0,0,0,4
29951,2,0,0,0,0,4
29952,1,0,0,0,0,3
29953,0,0,0,0,0,1
29954,1,0,0,0,0,4
29955,1,0,0,0,0,4
29956,1,0,0,0,0,4
29957,0,0,0,0,0,1
29958,0,1,0,0,0,1
29959,0,0,0,0,0,2
29960,2,0,0,0,0,3
29961,1,0,0,0,0,4
29962,1,0,0,0,0,4
29963,1,0,0,0,0,4
29964,0,1,0,0,0,1
29965,1,0,0,0,0,4
29966,2,0,0,0,0,3
29967,1,0,0,0,0,3
29968,1,0,0,0,0,4
29969,1,0,0,0,0,4
29970,0,0,0,0,0,1
29971,1,0,0,0,0,3
29972,1,0,0,0,0,4
29973,1,0,0,0,0,3
29974,0,0,0,0,0,1
29975,1,0,0,0,0,4
29976,5,2,0,0,2,4
29977,1,0,0,0,0,4
29978,1,0,0,0,0,4
29979,2,0,0,0,0,3
29980,1,0,0,0,0,4
29981,1,0,0,0,0,4
29982,1,0,0,0,0,4
29983,3,0,0,0,0,4
29984,1,0,0,0,0,4
29985,1,0,0,0,0,3
29986,1,0,0,0,0,4
29987,0,0,0,0,0,1
29988,1,0,0,0,0,4
29989,0,0,0,0,0,1
29990,0,0,0,0,0,1
29991,0,0,0,0,0,1
29992,0,0,0,0,0,1
29993,0,0,0,0,0,1
29994,0,0,0,0,0,1
29995,0,0,0,0,0,1
29996,0,0,0,0,0,1
29997,0,0,0,0,0,1
29998,0,0,0,0,0,1
29999,0,0,0,0,0,1
30000,0,0,0,0,0,1
30001,0,0,0,0,0,1
30002,0,0,0,0,0,1
30003,0,0,0,0,0,1
30004,0,0,0,0,0,1
30005,0,0,0,0,0,1
30006,0,0,0,0,0,1
30007,0,0,0,0,0,1
30008,0,0,0,0,0,1
30009,0,0,0,0,0,1
30010,1,0,0,0,0,4
30011,1,0,0,0,0,4
30012,1,0,0,0,0,4
30013,1,0,0,0,0,4
30014,1,0,0,0,0,4
30015,0,0,0,0,0,1
30016,1,0,0,0,0,4
30017,1,0,0,0,1,4
30018,1,0,0,0,0,4
30019,1,0,0,0,0,4
30020,1,0,0,0,0,4
30021,1,0,0,0,0,4
